word,won,wrong_guesses,repeated_guesses,total_guesses,guesses
multipersonal,True,1,0,13,"['e', 'a', 'n', 'r', 't', 'i', 's', 'l', 'o', 'c', 'p', 'u', 'm']"
carpetweed,False,6,0,12,"['e', 'r', 'a', 't', 'n', 'i', 'l', 's', 'c', 'o', 'd', 'h']"
sleechy,False,6,0,9,"['e', 'r', 'a', 'n', 't', 'l', 'i', 's', 'd']"
homophony,False,6,0,8,"['e', 'o', 'r', 'n', 't', 'i', 'c', 'l']"
crystallization,False,6,0,15,"['e', 'a', 'i', 't', 'n', 's', 'o', 'r', 'l', 'c', 'm', 'u', 'p', 'd', 'g']"
suggestibly,False,6,0,11,"['e', 'o', 'a', 'r', 'n', 't', 'i', 's', 'l', 'c', 'd']"
tolstoyist,False,6,0,11,"['e', 'i', 'a', 't', 'n', 's', 'r', 'o', 'l', 'm', 'd']"
preheat,False,6,0,11,"['e', 'r', 'a', 't', 'n', 's', 'l', 'd', 'p', 'm', 'c']"
oratory,True,3,0,8,"['e', 'a', 'n', 't', 'i', 'r', 'o', 'y']"
tubuliferous,False,6,0,14,"['e', 'i', 'n', 't', 'r', 'a', 'o', 'l', 's', 'u', 'c', 'd', 'm', 'p']"
ferocity,False,6,0,11,"['e', 'r', 'a', 'i', 't', 'n', 'l', 'o', 's', 'd', 'm']"
oenanthylate,True,3,0,11,"['e', 'a', 't', 'r', 'n', 'i', 'l', 'o', 'h', 'u', 'y']"
squeaky,False,6,0,8,"['e', 'r', 'a', 'o', 'i', 'n', 't', 'c']"
tyleberry,False,6,0,10,"['e', 'r', 't', 'a', 'n', 'i', 'l', 'o', 's', 'd']"
squark,False,6,0,8,"['e', 'a', 'r', 'i', 't', 'o', 'n', 'd']"
indeficient,False,6,0,12,"['e', 'r', 'n', 'a', 't', 'i', 'l', 's', 'c', 'd', 'm', 'o']"
arboretum,False,6,0,11,"['e', 'a', 'r', 'o', 'i', 't', 'n', 'l', 'c', 's', 'h']"
pyronine,False,6,0,12,"['e', 'i', 't', 'r', 'a', 'n', 'o', 'u', 'p', 'h', 'l', 'c']"
succedaneous,True,5,0,13,"['e', 'r', 'i', 'n', 'a', 't', 's', 'l', 'o', 'c', 'u', 'm', 'd']"
creepmousy,False,6,0,13,"['e', 'r', 'a', 'o', 'n', 't', 'i', 'l', 's', 'u', 'c', 'm', 'd']"
testatum,False,6,0,10,"['e', 'r', 'i', 'a', 't', 'n', 's', 'o', 'h', 'y']"
articulant,True,3,0,11,"['e', 'i', 'r', 'o', 'a', 't', 'n', 'c', 'l', 'h', 'u']"
sternotribe,False,6,0,13,"['e', 'r', 'a', 'o', 't', 'i', 'n', 's', 'l', 'c', 'd', 'v', 'm']"
linoxin,False,6,0,10,"['e', 'a', 'i', 't', 'n', 'r', 'l', 'o', 'm', 's']"
enophthalmus,True,3,0,14,"['e', 'a', 'i', 'r', 'n', 't', 'l', 'o', 's', 'u', 'c', 'm', 'h', 'p']"
seronegative,False,6,0,14,"['e', 'r', 't', 'i', 'n', 'a', 'l', 's', 'o', 'c', 'd', 'm', 'p', 'h']"
firebrat,False,6,0,10,"['e', 'a', 'r', 't', 'o', 'n', 'p', 's', 'u', 'c']"
theroid,False,6,0,12,"['e', 'r', 'a', 'i', 'n', 't', 'l', 'o', 'c', 's', 'd', 'm']"
barraclade,False,6,0,11,"['e', 'i', 'a', 't', 'r', 'l', 'n', 'c', 's', 'm', 'p']"
reticello,True,4,0,11,"['e', 'r', 'n', 'a', 's', 't', 'i', 'l', 'c', 'y', 'o']"
doegling,True,5,0,12,"['e', 'a', 'i', 'n', 't', 'r', 'l', 'd', 'o', 's', 'c', 'g']"
euthyneura,True,3,0,11,"['e', 'r', 'a', 'o', 'n', 'i', 't', 's', 'u', 'h', 'y']"
philozoonist,False,6,0,14,"['e', 'a', 'i', 't', 'n', 'o', 's', 'r', 'c', 'l', 'p', 'h', 'm', 'u']"
intermolecular,True,1,0,12,"['e', 'r', 'a', 'i', 'n', 't', 'l', 'o', 'c', 'h', 'u', 'm']"
philobiblical,False,6,0,12,"['e', 'i', 'n', 't', 's', 'r', 'c', 'l', 'a', 'o', 'p', 'd']"
disroof,False,6,0,11,"['e', 'a', 'i', 't', 'n', 'l', 'o', 'r', 's', 'd', 'm']"
fast,False,6,0,9,"['a', 't', 'n', 'e', 'i', 's', 'r', 'l', 'm']"
tutoyer,False,6,0,11,"['e', 'r', 't', 'i', 'a', 'o', 'n', 's', 'l', 'u', 'm']"
recatalogue,False,6,0,13,"['e', 't', 'i', 'a', 'r', 'n', 'l', 's', 'c', 'o', 'm', 'p', 'd']"
thiazoline,False,6,0,14,"['e', 'i', 't', 'n', 'r', 'a', 'l', 'o', 'c', 'h', 's', 'm', 'p', 'b']"
pentrough,False,6,0,11,"['e', 'r', 't', 'a', 'n', 'i', 'l', 'o', 's', 'm', 'd']"
uncanonically,True,2,0,10,"['e', 'i', 'a', 't', 'n', 'o', 'c', 'l', 'u', 'y']"
nonpsychological,False,6,0,15,"['e', 'i', 'o', 'n', 't', 'r', 's', 'c', 'a', 'l', 'h', 'u', 'p', 'm', 'd']"
serpentiningly,False,6,0,15,"['e', 'r', 'i', 't', 'n', 'a', 's', 'o', 'l', 'c', 'y', 'd', 'g', 'm', 'h']"
mallemuck,False,6,0,10,"['e', 'a', 't', 'r', 'n', 'l', 's', 'i', 'c', 'o']"
progressor,False,6,0,10,"['e', 'r', 'a', 'o', 't', 'n', 'i', 'p', 'l', 'c']"
determinator,True,2,0,11,"['e', 'r', 'a', 't', 'i', 'o', 'n', 'l', 's', 'd', 'm']"
sadducize,False,6,0,12,"['e', 't', 'a', 'i', 'n', 'r', 'l', 's', 'c', 'o', 'd', 'm']"
preponderation,True,3,0,12,"['e', 'r', 'a', 't', 'i', 'n', 'o', 'c', 's', 'l', 'd', 'p']"
overjob,False,6,0,9,"['e', 'r', 'a', 'i', 't', 'o', 'n', 'l', 'm']"
agelacrinitidae,True,4,0,14,"['e', 'i', 't', 'n', 'r', 's', 'a', 'l', 'c', 'd', 'm', 'p', 'h', 'g']"
gaelicist,False,6,0,13,"['e', 'r', 'i', 't', 'n', 's', 'l', 'c', 'p', 'a', 'm', 'd', 'h']"
enaliosaur,True,3,0,12,"['e', 'a', 'r', 't', 'n', 'l', 'i', 'c', 's', 'o', 'p', 'u']"
pandurated,True,4,0,12,"['e', 'i', 'a', 'r', 't', 'n', 's', 'o', 'c', 'd', 'p', 'u']"
breme,False,6,0,8,"['a', 'e', 'r', 't', 'n', 's', 'l', 'p']"
trochanter,True,3,0,11,"['e', 'i', 'a', 'r', 't', 'n', 'o', 'l', 'm', 'c', 'h']"
unyouthful,False,6,0,9,"['e', 'i', 'o', 'a', 'n', 't', 'r', 's', 'c']"
telekinesis,False,6,0,12,"['e', 'r', 'n', 'a', 't', 's', 'i', 'l', 'd', 'm', 'c', 'o']"
rheumaticky,True,5,0,16,"['e', 'r', 'a', 'i', 't', 'n', 's', 'l', 'o', 'c', 'm', 'd', 'h', 'u', 'y', 'k']"
inexpressively,False,6,0,13,"['e', 'r', 'a', 'n', 't', 's', 'o', 'i', 'l', 'c', 'd', 'p', 'm']"
danielle,False,6,0,11,"['e', 't', 'r', 'a', 'n', 'l', 'c', 'i', 'm', 'p', 's']"
sokoki,False,6,0,7,"['e', 'a', 'i', 'r', 'n', 'l', 't']"
louvered,False,6,0,11,"['e', 'r', 't', 'a', 'n', 's', 'l', 'i', 'd', 'o', 'm']"
gup,False,6,0,8,"['a', 'o', 'e', 'i', 'n', 'g', 'u', 's']"
overtumble,False,6,0,13,"['e', 'a', 't', 'i', 'r', 'n', 'l', 'o', 'u', 's', 'm', 'p', 'd']"
despotic,False,6,0,13,"['e', 'r', 'i', 'o', 'n', 't', 'l', 's', 'c', 'h', 'p', 'm', 'g']"
elodea,False,6,0,10,"['e', 'r', 'n', 'a', 't', 's', 'l', 'i', 'o', 'm']"
explosion,False,6,0,12,"['e', 'i', 'a', 'n', 'r', 'o', 't', 'l', 's', 'u', 'd', 'c']"
sporangidium,True,5,0,16,"['e', 'a', 'i', 't', 'n', 's', 'c', 'r', 'o', 'l', 'd', 'm', 'h', 'u', 'p', 'g']"
ungoatlike,False,6,0,15,"['e', 'i', 'n', 't', 'a', 'r', 'o', 'l', 'c', 's', 'd', 'p', 'u', 'g', 'm']"
pennate,True,4,0,9,"['e', 'r', 'i', 'n', 't', 'a', 'l', 's', 'p']"
nonreciprocal,True,2,0,11,"['e', 'a', 'r', 'o', 'n', 't', 'l', 'i', 's', 'c', 'p']"
lymphomyxoma,False,6,0,9,"['e', 'a', 'i', 'o', 'n', 'r', 't', 'l', 'c']"
treatee,True,0,0,4,"['e', 'r', 'a', 't']"
superobjection,False,6,0,16,"['e', 'r', 'a', 'i', 't', 'n', 'o', 's', 'l', 'c', 'p', 'm', 'u', 'd', 'g', 'h']"
marsoon,False,6,0,11,"['e', 'a', 'i', 't', 'n', 'o', 'r', 'c', 'l', 'm', 'h']"
sponged,False,6,0,12,"['e', 'r', 'a', 'n', 'o', 't', 's', 'i', 'l', 'd', 'g', 'm']"
electroculture,True,4,0,11,"['e', 'r', 'a', 'o', 'n', 't', 'i', 's', 'l', 'u', 'c']"
unperfectly,False,6,0,12,"['e', 'r', 't', 'a', 'n', 'i', 'o', 's', 'l', 'c', 'd', 'm']"
cardiomelanosis,True,1,0,12,"['e', 'i', 't', 'n', 'r', 'a', 'l', 's', 'o', 'm', 'c', 'd']"
zooplastic,False,6,0,14,"['e', 'i', 'a', 'r', 't', 'n', 's', 'c', 'l', 'o', 'p', 'h', 'm', 'd']"
machairodontinae,True,4,0,15,"['e', 'i', 't', 'a', 'n', 'r', 'o', 'l', 'c', 'p', 'm', 'h', 's', 'u', 'd']"
unadvantageous,False,6,0,13,"['e', 'i', 'a', 'r', 't', 'n', 'l', 's', 'o', 'u', 'c', 'm', 'p']"
edentate,True,3,0,8,"['e', 'r', 'n', 't', 'a', 'l', 's', 'd']"
syllepsis,False,6,0,10,"['e', 'a', 'i', 't', 'r', 'n', 'l', 's', 'o', 'u']"
komati,False,6,0,10,"['e', 'a', 'r', 'n', 't', 'i', 'o', 'l', 'c', 'w']"
deaminase,True,4,0,11,"['e', 'r', 't', 'a', 'n', 'l', 'i', 's', 'c', 'd', 'm']"
orgiast,True,3,0,10,"['e', 'a', 'r', 'i', 't', 'n', 's', 'o', 'h', 'g']"
rustless,True,4,0,10,"['e', 'a', 'i', 'n', 'r', 't', 's', 'o', 'l', 'u']"
soliterraneous,True,0,0,10,"['e', 'r', 'a', 't', 'n', 's', 'i', 'l', 'o', 'u']"
eburna,False,6,0,10,"['e', 'a', 'r', 'o', 'i', 't', 'n', 's', 'c', 'l']"
asperges,False,6,0,10,"['e', 'r', 'a', 't', 'n', 'l', 's', 'i', 'o', 'm']"
subjectlike,False,6,0,12,"['e', 'r', 'n', 't', 'i', 's', 'l', 'a', 'c', 'o', 'd', 'm']"
vanadiate,False,6,0,11,"['e', 't', 'a', 'r', 'l', 'n', 'c', 'i', 's', 'm', 'p']"
devadasi,False,6,0,10,"['e', 'r', 'i', 't', 'n', 'o', 'l', 's', 'a', 'c']"
combinableness,True,3,0,13,"['e', 'r', 'n', 'a', 't', 'i', 'l', 's', 'c', 'o', 'p', 'm', 'b']"
semiarid,True,4,0,11,"['e', 'r', 'a', 'i', 't', 'n', 's', 'l', 'c', 'd', 'm']"
immanacle,True,4,0,11,"['e', 't', 'a', 'r', 'n', 'l', 'i', 'c', 's', 'o', 'm']"
dermaskeleton,False,6,0,16,"['e', 'r', 'a', 't', 'n', 'i', 'l', 'o', 'c', 'm', 's', 'p', 'h', 'd', 'v', 'u']"
formful,False,6,0,8,"['e', 'a', 'i', 'o', 'n', 'l', 's', 't']"
microdentous,True,3,0,14,"['e', 'a', 'i', 't', 'r', 'n', 'o', 's', 'l', 'c', 'u', 'm', 'p', 'd']"
exallotriote,False,6,0,13,"['e', 'a', 'r', 'i', 'n', 't', 's', 'c', 'l', 'o', 'm', 'd', 'p']"
anamnestic,False,6,0,13,"['e', 'r', 'a', 'n', 'i', 't', 's', 'o', 'l', 'c', 'u', 'b', 'p']"
anopluriform,False,6,0,13,"['e', 'a', 'i', 't', 'n', 's', 'o', 'r', 'c', 'l', 'p', 'y', 'd']"
unpricked,False,6,0,13,"['e', 'n', 'a', 'i', 't', 'r', 'l', 'o', 's', 'd', 'c', 'u', 'h']"
gazzetta,False,6,0,9,"['e', 'a', 'r', 't', 'l', 'n', 'c', 's', 'm']"
carangidae,True,4,0,12,"['e', 'i', 't', 'a', 'n', 'r', 'c', 'l', 's', 'o', 'd', 'g']"
beegerite,False,6,0,10,"['e', 'r', 't', 'a', 'n', 's', 'i', 'l', 'd', 'm']"
unenwoven,False,6,0,9,"['e', 'r', 'n', 'i', 'a', 't', 'o', 'l', 'c']"
keerogue,False,6,0,8,"['e', 'r', 't', 'a', 'n', 'l', 'i', 's']"
hydrometallurgical,True,3,0,17,"['o', 'i', 'e', 'n', 'r', 't', 'a', 'l', 'c', 'p', 's', 'm', 'u', 'h', 'd', 'y', 'g']"
subtrigonal,False,6,0,15,"['e', 'i', 'a', 'o', 'n', 't', 'r', 's', 'c', 'l', 'p', 'h', 'u', 'm', 'd']"
jailbird,False,6,0,10,"['e', 'o', 'i', 'n', 't', 's', 'l', 'r', 'a', 'm']"
myodynamiometer,False,6,0,14,"['e', 'r', 't', 'o', 'n', 'i', 'l', 'a', 'c', 's', 'p', 'm', 'u', 'h']"
regulus,False,6,0,11,"['e', 'a', 'i', 't', 'n', 'l', 'r', 'o', 's', 'u', 'd']"
memorableness,True,5,0,14,"['e', 'r', 'a', 't', 'n', 'l', 's', 'o', 'c', 'p', 'i', 'd', 'm', 'b']"
selvagee,False,6,0,9,"['e', 'r', 't', 'n', 'l', 'i', 'a', 'c', 'm']"
ninnyish,False,6,0,9,"['e', 'o', 'i', 't', 'n', 's', 'r', 'l', 'a']"
proirrigation,False,6,0,13,"['e', 'i', 't', 'n', 'a', 'o', 'c', 'r', 's', 'p', 'l', 'm', 'd']"
proletarianism,True,2,0,13,"['e', 'i', 't', 'n', 'a', 'l', 's', 'r', 'o', 'p', 'y', 'c', 'm']"
elicitor,True,3,0,10,"['e', 'r', 'a', 'o', 'i', 'n', 't', 'l', 's', 'c']"
hippoid,False,6,0,7,"['e', 'a', 'i', 't', 'n', 's', 'l']"
lecturer,False,6,0,11,"['e', 'r', 'a', 't', 'n', 'i', 's', 'o', 'l', 'c', 'h']"
automacy,False,6,0,9,"['e', 'o', 'i', 'a', 'n', 'r', 'l', 't', 's']"
brushland,False,6,0,12,"['e', 'o', 'a', 'n', 't', 'i', 'r', 'c', 'l', 's', 'u', 'p']"
chilean,False,6,0,11,"['e', 'r', 'a', 't', 'n', 's', 'l', 'o', 'u', 'i', 'd']"
sekani,False,6,0,11,"['e', 'r', 't', 'n', 'i', 's', 'a', 'l', 'c', 'u', 'm']"
coyoting,False,6,0,12,"['e', 'o', 'n', 't', 'i', 'r', 'c', 'l', 's', 'd', 'g', 'b']"
wilsomeness,False,6,0,11,"['e', 'r', 'n', 'a', 't', 's', 'i', 'l', 'h', 'c', 'p']"
zygophyllaceous,False,6,0,15,"['e', 'i', 'a', 'r', 't', 'n', 'l', 's', 'o', 'c', 'u', 'p', 'h', 'm', 'b']"
bar,False,6,0,8,"['a', 'n', 'r', 'i', 'l', 't', 'c', 'o']"
astray,True,4,0,9,"['e', 'a', 't', 'i', 'n', 'r', 'l', 's', 'y']"
jisheng,False,6,0,8,"['e', 'r', 'a', 'n', 't', 'o', 'l', 'p']"
peripateticate,True,4,0,11,"['e', 'r', 't', 'i', 'n', 's', 'a', 'c', 'l', 'm', 'p']"
dulcification,False,6,0,15,"['e', 'i', 't', 'n', 'a', 'o', 'r', 'c', 's', 'l', 'd', 'u', 'm', 'p', 'h']"
undetractingly,True,2,0,14,"['e', 'a', 'i', 't', 'n', 'o', 'r', 's', 'l', 'c', 'u', 'd', 'y', 'g']"
umbrosity,False,6,0,12,"['e', 'o', 'i', 't', 'n', 'r', 'a', 'l', 's', 'c', 'u', 'h']"
measly,False,6,0,11,"['e', 'r', 't', 'n', 's', 'i', 'l', 'a', 'g', 'y', 'z']"
simulant,False,6,0,12,"['e', 'o', 'i', 'a', 't', 'r', 'l', 'n', 's', 'c', 'd', 'p']"
annueler,False,6,0,11,"['e', 'r', 'a', 't', 'n', 'l', 'd', 'i', 'g', 's', 'c']"
sparch,False,6,0,8,"['e', 'a', 'r', 'i', 'o', 'l', 't', 'n']"
imperformable,False,6,0,15,"['e', 'i', 'n', 't', 'r', 'a', 'l', 'o', 'c', 's', 'm', 'p', 'b', 'h', 'd']"
opianic,False,6,0,10,"['e', 'a', 'r', 't', 'n', 'i', 's', 'c', 'l', 'd']"
eumeromorphic,False,6,0,12,"['e', 'r', 'a', 'o', 'n', 't', 'i', 'l', 's', 'c', 'm', 'd']"
releasable,True,5,0,11,"['e', 'r', 't', 'n', 'l', 'a', 'i', 'c', 'b', 'm', 's']"
grammarless,False,6,0,11,"['e', 'a', 'r', 't', 'n', 'l', 's', 'c', 'i', 'p', 'o']"
altruism,True,4,0,12,"['e', 'o', 'i', 'n', 'r', 't', 'a', 's', 'l', 'm', 'd', 'u']"
tamanowus,False,6,0,13,"['e', 'o', 'i', 'r', 'n', 'a', 'l', 't', 's', 'c', 'u', 'm', 'p']"
underlife,False,6,0,13,"['e', 't', 'r', 'a', 'n', 'i', 'l', 'o', 's', 'c', 'd', 'u', 'v']"
chiromys,False,6,0,11,"['e', 'o', 'r', 'a', 'n', 't', 'i', 'l', 's', 'm', 'u']"
visualizer,False,6,0,12,"['e', 'i', 't', 'n', 'r', 's', 'l', 'a', 'c', 'm', 'd', 'p']"
taxidea,False,6,0,11,"['e', 'r', 'a', 't', 'n', 'l', 's', 'c', 'i', 'd', 'b']"
strawwork,False,6,0,11,"['e', 'o', 'a', 't', 'n', 'r', 'i', 's', 'l', 'c', 'm']"
nonblameless,False,6,0,12,"['e', 'r', 'n', 'a', 't', 'l', 'i', 'o', 's', 'c', 'g', 'd']"
umber,False,6,0,9,"['a', 'e', 'r', 'i', 'l', 't', 'n', 'u', 'd']"
oasal,False,6,0,8,"['a', 'n', 'r', 'l', 't', 'c', 'i', 'e']"
rebenediction,False,6,0,14,"['e', 'r', 'n', 'i', 't', 's', 'a', 'l', 'o', 'c', 'd', 'm', 'p', 'h']"
erigeron,False,6,0,11,"['e', 'r', 'a', 'i', 'n', 'o', 't', 'c', 's', 'l', 'd']"
usableness,True,3,0,10,"['e', 'r', 't', 'n', 's', 'i', 'a', 'l', 'u', 'b']"
almoravides,False,6,0,15,"['e', 'r', 'a', 't', 'n', 'l', 'i', 's', 'o', 'c', 'd', 'm', 'p', 'b', 'h']"
blaugas,False,6,0,8,"['e', 'a', 'r', 't', 'l', 'n', 'i', 'c']"
prehydration,True,5,0,16,"['e', 'a', 'r', 'o', 't', 'i', 'n', 'p', 's', 'c', 'd', 'l', 'm', 'u', 'h', 'y']"
misalter,True,4,0,12,"['e', 'r', 'a', 't', 'n', 'l', 'i', 'c', 's', 'p', 'u', 'm']"
obvolve,False,6,0,9,"['e', 'a', 'i', 't', 'n', 'r', 'l', 'o', 'c']"
tithymalopsis,True,5,0,15,"['e', 'i', 't', 'o', 'n', 'r', 'l', 'a', 's', 'u', 'c', 'm', 'p', 'h', 'y']"
parametrical,True,1,0,10,"['e', 't', 'i', 'a', 'n', 'r', 'l', 'c', 'm', 'p']"
istiophorid,False,6,0,11,"['e', 'i', 'n', 't', 's', 'a', 'c', 'o', 'r', 'l', 'm']"
metastyle,False,6,0,11,"['e', 'r', 't', 'i', 'a', 'n', 'l', 's', 'o', 'h', 'p']"
ipsilateral,True,5,0,13,"['e', 'r', 'a', 't', 'n', 'l', 'o', 'i', 's', 'c', 'u', 'd', 'p']"
tracheate,True,3,0,9,"['e', 't', 'i', 'a', 'r', 'n', 'l', 'c', 'h']"
lakemanship,False,6,0,15,"['e', 'r', 'a', 't', 'n', 'l', 'i', 's', 'c', 'd', 'm', 'p', 'h', 'b', 'g']"
haemoconcentration,True,3,0,13,"['o', 'i', 'n', 'e', 't', 'r', 's', 'a', 'c', 'l', 'p', 'm', 'h']"
nonpromulgation,False,6,0,16,"['e', 'a', 'i', 'n', 't', 'o', 'r', 'c', 'l', 'u', 'p', 'm', 'y', 'h', 's', 'd']"
ruling,False,6,0,11,"['e', 'a', 'i', 'n', 't', 'o', 'r', 'l', 'g', 'h', 'b']"
saltimbankery,False,6,0,15,"['e', 'a', 'r', 't', 'n', 'i', 's', 'l', 'c', 'o', 'd', 'm', 'p', 'g', 'h']"
structural,True,4,0,11,"['e', 'i', 'o', 'a', 'r', 't', 'n', 's', 'l', 'u', 'c']"
accendibility,False,6,0,15,"['e', 't', 'i', 'n', 'r', 's', 'l', 'c', 'a', 'o', 'd', 'h', 'm', 'y', 'p']"
niphablepsia,True,5,0,14,"['e', 'i', 't', 'n', 'r', 's', 'c', 'a', 'l', 'o', 'd', 'p', 'h', 'b']"
eagerness,False,6,0,11,"['e', 'r', 'a', 't', 'n', 'l', 's', 'c', 'm', 'd', 'p']"
railbird,False,6,0,10,"['e', 'o', 'i', 'n', 't', 's', 'l', 'r', 'a', 'y']"
pewless,False,6,0,10,"['e', 'r', 'n', 't', 'l', 's', 'a', 'd', 'p', 'o']"
zati,False,6,0,9,"['a', 't', 'e', 'i', 'r', 'l', 's', 'm', 'q']"
tibet,False,6,0,9,"['a', 'e', 'r', 'n', 'l', 't', 'i', 's', 'c']"
channelize,False,6,0,13,"['e', 't', 'r', 'n', 'a', 'l', 'i', 'c', 's', 'o', 'h', 'd', 'm']"
amorphotae,True,4,0,12,"['e', 'i', 'a', 't', 'n', 'r', 'o', 'l', 'c', 'm', 'h', 'p']"
dynagraph,False,6,0,9,"['e', 'o', 'a', 't', 'n', 'r', 'l', 'i', 'u']"
runefolk,False,6,0,12,"['e', 'a', 'i', 'r', 'n', 'o', 'l', 't', 's', 'u', 'c', 'd']"
oatbin,False,6,0,10,"['e', 'a', 't', 'i', 'n', 'r', 'l', 'c', 'd', 'm']"
dogwatch,False,6,0,10,"['e', 'o', 'i', 'a', 't', 'r', 'n', 'l', 'c', 'm']"
lymphoprotease,True,3,0,14,"['e', 'i', 'a', 't', 'n', 'r', 'o', 'l', 'c', 's', 'p', 'h', 'y', 'm']"
patchword,False,6,0,14,"['e', 'o', 'a', 'n', 't', 'l', 'r', 'i', 'c', 'h', 'm', 'd', 'p', 's']"
proscenium,True,4,0,14,"['e', 'r', 'a', 't', 'i', 'n', 'o', 's', 'c', 'p', 'l', 'd', 'm', 'u']"
northupite,False,6,0,13,"['e', 'i', 'n', 't', 'a', 'o', 'r', 'l', 'h', 's', 'd', 'm', 'c']"
vaginoabdominal,False,6,0,12,"['e', 'a', 't', 'i', 'n', 'r', 'l', 'c', 's', 'm', 'o', 'p']"
unstock,False,6,0,11,"['e', 'a', 'i', 'o', 'n', 't', 's', 'r', 'u', 'l', 'g']"
myriameter,False,6,0,11,"['e', 'r', 'a', 't', 'n', 'i', 'l', 'c', 'p', 'o', 's']"
gelatiniferous,False,6,0,16,"['e', 'r', 'i', 't', 'n', 's', 'a', 'l', 'o', 'c', 'u', 'd', 'p', 'm', 'h', 'v']"
sublong,False,6,0,8,"['e', 'a', 'i', 'o', 'n', 't', 'r', 'p']"
capability,False,6,0,11,"['e', 'i', 't', 'a', 'n', 'r', 'l', 'c', 's', 'm', 'd']"
schorlaceous,True,3,0,12,"['e', 'a', 'r', 'i', 't', 'n', 'l', 's', 'o', 'c', 'u', 'h']"
dilation,True,4,0,11,"['e', 'o', 'a', 'n', 'r', 't', 'i', 'c', 'l', 's', 'd']"
hayz,False,6,0,7,"['a', 't', 'r', 'n', 'l', 'e', 'x']"
magnanimity,False,6,0,10,"['e', 'i', 'n', 'a', 't', 'r', 'l', 'c', 's', 'o']"
neuropteron,False,6,0,12,"['e', 'r', 'a', 'o', 'n', 't', 's', 'i', 'l', 'c', 'p', 'd']"
isoemodin,True,5,0,12,"['e', 'a', 'r', 'i', 'n', 't', 'l', 's', 'd', 'c', 'o', 'm']"
percurrent,True,4,0,11,"['e', 'r', 'a', 'o', 't', 'n', 'i', 'p', 'u', 's', 'c']"
teca,True,3,0,7,"['a', 'i', 'e', 't', 'r', 'n', 'c']"
benzalacetone,False,6,0,13,"['e', 'r', 't', 'i', 'n', 'o', 'l', 'a', 'c', 'd', 's', 'p', 'm']"
cadet,False,6,0,10,"['a', 'l', 'r', 'e', 'n', 't', 'm', 'u', 'c', 'v']"
taintproof,False,6,0,13,"['e', 'i', 'a', 'o', 'n', 'r', 't', 'u', 'p', 's', 'l', 'm', 'c']"
illegitimatize,False,6,0,11,"['e', 'a', 't', 'i', 'n', 'r', 's', 'l', 'c', 'd', 'o']"
antinomy,True,5,0,12,"['e', 'o', 'i', 't', 'n', 'a', 'r', 'l', 's', 'u', 'm', 'y']"
orchidalgia,False,6,0,14,"['e', 'i', 't', 'a', 'n', 'r', 'l', 'o', 'c', 's', 'h', 'd', 'y', 'm']"
reassessment,True,4,0,11,"['e', 'r', 'n', 't', 'l', 's', 'i', 'a', 'h', 'c', 'm']"
palearctic,True,3,0,11,"['e', 't', 'a', 'i', 'n', 'l', 's', 'c', 'r', 'm', 'p']"
sketchily,False,6,0,14,"['e', 'r', 'i', 'n', 't', 'a', 'l', 'o', 'h', 'c', 's', 'y', 'p', 'm']"
communicableness,True,3,0,14,"['e', 'a', 'r', 'n', 't', 'i', 'l', 's', 'o', 'c', 'u', 'p', 'b', 'm']"
realest,True,1,0,7,"['e', 'r', 'n', 't', 's', 'l', 'a']"
sialozemia,False,6,0,13,"['e', 'r', 'a', 'i', 't', 'n', 'l', 's', 'd', 'o', 'm', 'p', 'c']"
alfilerillo,False,6,0,12,"['e', 'r', 'i', 't', 'n', 's', 'l', 'a', 'y', 'o', 'd', 'm']"
rachialgia,False,6,0,10,"['e', 'i', 't', 'n', 's', 'r', 'a', 'l', 'o', 'd']"
popadam,False,6,0,7,"['e', 'a', 't', 'n', 'r', 'l', 'i']"
overfed,False,6,0,8,"['e', 'r', 't', 'a', 'n', 'l', 's', 'i']"
subcontinent,True,5,0,14,"['e', 'o', 'n', 'i', 't', 'r', 'c', 'a', 's', 'u', 'l', 'm', 'p', 'b']"
chili,False,6,0,8,"['a', 'e', 'i', 't', 'n', 'l', 'r', 's']"
cloddily,False,6,0,9,"['e', 'o', 'i', 'n', 't', 'r', 'l', 'a', 'u']"
unchristianized,False,6,0,17,"['e', 'a', 'i', 't', 'n', 's', 'r', 'o', 'c', 'l', 'd', 'u', 'h', 'm', 'v', 'p', 'g']"
cumbu,False,6,0,6,"['a', 'e', 'i', 'o', 'r', 'd']"
grandniece,False,6,0,13,"['e', 't', 'a', 'r', 'n', 'o', 'i', 's', 'l', 'd', 'p', 'c', 'u']"
unilabiate,False,6,0,13,"['e', 'i', 't', 'a', 'n', 'r', 'l', 'o', 'u', 's', 'c', 'd', 'm']"
unclamp,False,6,0,10,"['e', 'a', 'r', 'n', 't', 'i', 'l', 'o', 'u', 's']"
printerdom,True,4,0,13,"['e', 'r', 'a', 'o', 't', 'i', 'n', 'c', 'p', 'l', 'm', 'h', 'd']"
seton,False,6,0,10,"['a', 'e', 'r', 't', 'i', 'n', 'o', 'm', 'p', 'l']"
advantage,False,6,0,10,"['e', 't', 'i', 'a', 'n', 'l', 'r', 'c', 's', 'm']"
megalomelia,False,6,0,12,"['e', 'r', 't', 'a', 'n', 'l', 'i', 's', 'c', 'm', 'o', 'd']"
unciliated,True,4,0,13,"['e', 'i', 't', 'n', 'a', 'r', 's', 'o', 'l', 'd', 'u', 'g', 'c']"
