word,won,wrong_guesses,repeated_guesses,total_guesses,guesses
unclerkly,False,6,0,13,"['i', 'e', 'a', 'r', 't', 'o', 'n', 'l', 'u', 'y', 'g', 'c', 'b']"
vasoreflex,False,6,0,12,"['i', 'e', 'r', 'a', 't', 'n', 'l', 's', 'o', 'd', 'c', 'm']"
melica,False,6,0,11,"['e', 'r', 't', 'n', 'l', 'a', 'i', 's', 'c', 'p', 'v']"
multipersonal,True,1,0,13,"['e', 'i', 'n', 'a', 't', 'r', 's', 'l', 'o', 'c', 'p', 'u', 'm']"
carpetweed,False,6,0,12,"['i', 'e', 'r', 'a', 't', 'n', 'l', 's', 'c', 'o', 'd', 'h']"
sleechy,False,6,0,9,"['e', 'r', 'a', 'n', 't', 'l', 's', 'i', 'd']"
homophony,False,6,0,8,"['i', 'e', 'a', 'o', 'n', 'r', 't', 'c']"
crystallization,False,6,0,15,"['a', 'e', 'i', 't', 'n', 's', 'o', 'r', 'l', 'c', 'm', 'u', 'p', 'd', 'g']"
suggestibly,False,6,0,11,"['e', 'i', 'a', 't', 'n', 's', 'l', 'o', 'c', 'r', 'd']"
tolstoyist,False,6,0,11,"['i', 'e', 'a', 'r', 't', 'n', 's', 'o', 'l', 'm', 'd']"
preheat,False,6,0,11,"['e', 'r', 'a', 't', 'n', 's', 'l', 'd', 'p', 'm', 'c']"
oratory,True,2,0,7,"['e', 'a', 'r', 'o', 't', 'i', 'y']"
tubuliferous,False,6,0,14,"['e', 'a', 'r', 'i', 't', 'n', 'o', 'l', 's', 'u', 'c', 'd', 'm', 'p']"
ferocity,False,6,0,12,"['a', 'e', 'r', 'i', 'n', 't', 'o', 'l', 'h', 'd', 'c', 's']"
oenanthylate,True,3,0,11,"['e', 't', 'a', 'r', 'n', 'i', 'l', 'o', 'h', 'u', 'y']"
squeaky,False,6,0,9,"['e', 'r', 'a', 't', 'n', 'l', 's', 'i', 'c']"
tyleberry,False,6,0,10,"['i', 'e', 'r', 'a', 't', 'n', 'l', 'o', 's', 'd']"
squark,False,6,0,8,"['e', 'a', 'r', 'i', 't', 'o', 'n', 'm']"
indeficient,False,6,0,12,"['e', 'r', 'n', 'a', 't', 'i', 'l', 's', 'c', 'd', 'm', 'o']"
arboretum,False,6,0,11,"['i', 'e', 'a', 'r', 'o', 'n', 't', 'l', 'c', 's', 'h']"
pyronine,False,6,0,12,"['a', 'e', 'n', 'i', 'o', 'r', 't', 'u', 'p', 'h', 'l', 'c']"
succedaneous,True,5,0,13,"['e', 'r', 'n', 'a', 't', 's', 'i', 'l', 'o', 'c', 'u', 'm', 'd']"
creepmousy,False,6,0,13,"['i', 'e', 'r', 'a', 't', 'o', 'n', 's', 'u', 'c', 'l', 'm', 'd']"
testatum,False,6,0,10,"['a', 'e', 'r', 'i', 't', 'n', 's', 'o', 'h', 'y']"
articulant,True,3,0,11,"['i', 'a', 't', 'n', 'r', 'c', 'e', 'l', 'o', 'h', 'u']"
sternotribe,False,6,0,13,"['e', 't', 'a', 'i', 'n', 'r', 's', 'c', 'l', 'o', 'd', 'v', 'm']"
linoxin,False,6,0,10,"['e', 'a', 'o', 'r', 't', 'l', 'i', 'n', 'm', 's']"
enophthalmus,True,3,0,14,"['e', 'i', 'a', 'r', 'n', 't', 'l', 'o', 's', 'u', 'c', 'm', 'h', 'p']"
seronegative,False,6,0,14,"['e', 'r', 't', 'i', 'n', 'a', 'l', 's', 'o', 'c', 'd', 'm', 'p', 'h']"
firebrat,False,6,0,10,"['a', 'e', 'r', 't', 'o', 'n', 'p', 's', 'u', 'c']"
theroid,False,6,0,12,"['e', 'r', 'a', 'o', 'n', 's', 'l', 't', 'i', 'c', 'd', 'p']"
barraclade,False,6,0,11,"['i', 'e', 'a', 't', 'r', 'l', 'n', 'c', 's', 'm', 'p']"
reticello,True,4,0,11,"['i', 'e', 'r', 'n', 't', 's', 'l', 'a', 'c', 'y', 'o']"
doegling,False,6,0,12,"['a', 'e', 'i', 'n', 't', 'r', 'o', 'c', 'l', 's', 'd', 'p']"
euthyneura,True,3,0,11,"['i', 'e', 'r', 'a', 'n', 'o', 't', 's', 'u', 'h', 'y']"
philozoonist,False,6,0,14,"['e', 'i', 'n', 'a', 'o', 't', 's', 'r', 'c', 'l', 'p', 'h', 'm', 'u']"
intermolecular,True,1,0,12,"['o', 'i', 'e', 'n', 'r', 't', 'a', 'l', 'c', 'h', 'u', 'm']"
philobiblical,False,6,0,12,"['e', 'i', 't', 'n', 's', 'r', 'c', 'l', 'a', 'o', 'p', 'd']"
disroof,False,6,0,11,"['e', 'a', 'o', 'i', 'n', 't', 'r', 's', 'l', 'd', 'm']"
fast,False,6,0,9,"['a', 't', 'i', 'n', 's', 'p', 'r', 'm', 'h']"
tutoyer,False,6,0,11,"['e', 'r', 'i', 't', 'a', 'o', 'n', 's', 'l', 'u', 'm']"
recatalogue,False,6,0,13,"['e', 'r', 'i', 'a', 't', 'n', 'l', 's', 'c', 'o', 'm', 'p', 'd']"
thiazoline,False,6,0,14,"['i', 'a', 't', 'e', 'n', 'r', 'l', 'o', 'c', 'h', 's', 'm', 'p', 'b']"
pentrough,False,6,0,11,"['i', 'e', 'a', 's', 'r', 't', 'n', 'l', 'o', 'm', 'd']"
uncanonically,True,2,0,10,"['e', 'i', 'a', 't', 'n', 'o', 'c', 'l', 'u', 'y']"
nonpsychological,False,6,0,15,"['i', 'e', 'a', 't', 'n', 'o', 'r', 'l', 'c', 's', 'h', 'u', 'p', 'm', 'd']"
serpentiningly,False,6,0,15,"['o', 'e', 'r', 'i', 't', 'n', 's', 'a', 'l', 'c', 'y', 'd', 'g', 'm', 'h']"
mallemuck,False,6,0,10,"['i', 'e', 'a', 't', 'r', 'n', 'l', 's', 'c', 'o']"
progressor,False,6,0,10,"['i', 'e', 'a', 'o', 'r', 't', 'n', 'p', 'l', 'c']"
determinator,True,2,0,11,"['e', 'r', 'a', 't', 'i', 'o', 'n', 'l', 's', 'd', 'm']"
sadducize,False,6,0,12,"['i', 'e', 'n', 't', 'r', 'l', 's', 'o', 'a', 'c', 'd', 'm']"
preponderation,True,3,0,12,"['o', 'i', 'n', 'e', 'r', 't', 'a', 'c', 's', 'l', 'd', 'p']"
overjob,False,6,0,9,"['e', 'r', 'a', 'o', 'n', 't', 'l', 'i', 'm']"
agelacrinitidae,True,4,0,14,"['a', 'e', 'r', 't', 'n', 'i', 'l', 'c', 's', 'd', 'm', 'p', 'h', 'g']"
gaelicist,False,6,0,13,"['i', 'a', 't', 'n', 'r', 's', 'l', 'c', 'e', 'm', 'p', 'h', 'd']"
enaliosaur,True,3,0,12,"['i', 'a', 't', 'r', 'n', 'e', 'l', 'c', 's', 'o', 'p', 'u']"
pandurated,True,3,0,11,"['i', 'e', 'r', 'a', 't', 'n', 'o', 's', 'p', 'd', 'u']"
breme,False,6,0,8,"['a', 'e', 'r', 't', 'n', 's', 'l', 'd']"
trochanter,True,3,0,11,"['i', 'e', 'r', 'a', 't', 'n', 'o', 'l', 'm', 'c', 'h']"
unyouthful,False,6,0,9,"['i', 'e', 'a', 'o', 'n', 't', 'r', 's', 'c']"
telekinesis,False,6,0,12,"['e', 'r', 'n', 'a', 't', 's', 'i', 'l', 'd', 'm', 'c', 'o']"
rheumaticky,True,5,0,16,"['e', 'a', 'r', 'i', 't', 'n', 's', 'l', 'o', 'c', 'm', 'd', 'h', 'u', 'y', 'k']"
inexpressively,False,6,0,13,"['o', 'e', 'r', 'a', 'n', 't', 's', 'i', 'l', 'c', 'd', 'p', 'm']"
danielle,False,6,0,11,"['a', 'e', 'r', 't', 'n', 'l', 'c', 'i', 'm', 'p', 's']"
sokoki,False,6,0,7,"['e', 'a', 'o', 'n', 't', 'r', 'l']"
louvered,False,6,0,11,"['a', 'e', 'r', 't', 'n', 's', 'l', 'i', 'd', 'o', 'm']"
gup,False,6,0,7,"['a', 'o', 'u', 'n', 's', 'm', 'f']"
overtumble,False,6,0,13,"['i', 'e', 'r', 'a', 't', 'n', 'l', 'o', 'u', 's', 'm', 'p', 'd']"
despotic,False,6,0,13,"['a', 'e', 'r', 'i', 'n', 't', 'l', 's', 'c', 'p', 'h', 'o', 'm']"
elodea,False,6,0,10,"['e', 'r', 'n', 'a', 't', 's', 'l', 'i', 'o', 'm']"
explosion,False,6,0,12,"['i', 'e', 'n', 'a', 'r', 'o', 't', 'l', 's', 'u', 'd', 'c']"
sporangidium,True,5,0,16,"['e', 'i', 'n', 't', 'a', 's', 'c', 'r', 'o', 'l', 'd', 'm', 'h', 'u', 'p', 'g']"
ungoatlike,False,6,0,15,"['i', 'e', 't', 'a', 'n', 'r', 'o', 'l', 'c', 's', 'd', 'p', 'u', 'g', 'm']"
pennate,True,3,0,8,"['e', 'r', 't', 'a', 'n', 'l', 's', 'p']"
nonreciprocal,True,2,0,11,"['e', 'a', 'r', 'o', 'n', 't', 'l', 'i', 's', 'c', 'p']"
lymphomyxoma,False,6,0,9,"['e', 'i', 'a', 'o', 'r', 'n', 't', 'l', 'c']"
treatee,True,0,0,4,"['e', 'r', 'a', 't']"
superobjection,False,6,0,16,"['o', 'i', 'n', 't', 'r', 'e', 's', 'l', 'a', 'c', 'p', 'm', 'u', 'd', 'g', 'h']"
marsoon,False,6,0,11,"['e', 'a', 'r', 'i', 'o', 'n', 'c', 't', 'l', 'm', 'p']"
sponged,False,6,0,10,"['e', 'r', 'a', 'n', 't', 'o', 's', 'i', 'l', 'c']"
electroculture,True,4,0,11,"['o', 'i', 'e', 'r', 'n', 't', 'a', 's', 'l', 'u', 'c']"
unperfectly,False,6,0,12,"['e', 'r', 'a', 't', 'n', 'i', 'o', 's', 'l', 'c', 'd', 'm']"
cardiomelanosis,True,1,0,12,"['a', 'i', 't', 'n', 'r', 'e', 'l', 's', 'o', 'm', 'c', 'd']"
zooplastic,False,6,0,14,"['i', 'e', 'r', 'a', 't', 'n', 's', 'c', 'l', 'o', 'p', 'h', 'm', 'd']"
machairodontinae,True,4,0,15,"['i', 'a', 't', 'n', 'r', 'e', 'o', 'l', 'c', 'p', 'm', 'h', 's', 'u', 'd']"
unadvantageous,False,6,0,13,"['o', 'e', 'a', 't', 'n', 'r', 'l', 'i', 's', 'u', 'c', 'm', 'p']"
edentate,True,3,0,8,"['a', 'e', 'r', 't', 'n', 'l', 's', 'd']"
syllepsis,False,6,0,10,"['i', 'a', 'r', 'o', 'n', 't', 'e', 's', 'l', 'u']"
komati,False,6,0,11,"['e', 'a', 'r', 'n', 'l', 't', 'i', 'o', 'm', 'p', 'v']"
deaminase,True,4,0,11,"['i', 'e', 't', 'n', 'r', 'l', 's', 'a', 'd', 'c', 'm']"
orgiast,False,6,0,12,"['e', 'a', 't', 'r', 'n', 'i', 's', 'o', 'h', 'm', 'l', 'b']"
rustless,True,4,0,10,"['a', 'e', 'r', 'n', 't', 'i', 's', 'o', 'l', 'u']"
soliterraneous,True,0,0,10,"['o', 'i', 'n', 'e', 'r', 't', 'a', 'l', 's', 'u']"
eburna,False,6,0,10,"['e', 'a', 'r', 'o', 'n', 't', 's', 'd', 'l', 'p']"
asperges,False,6,0,10,"['a', 'e', 'r', 't', 'n', 'l', 's', 'i', 'o', 'm']"
subjectlike,False,6,0,12,"['e', 't', 'i', 'n', 'r', 's', 'l', 'a', 'c', 'o', 'd', 'm']"
vanadiate,False,6,0,11,"['i', 'e', 'a', 't', 'r', 'l', 'n', 'c', 's', 'm', 'p']"
devadasi,False,6,0,9,"['a', 'e', 't', 'n', 'r', 'l', 'c', 's', 'm']"
combinableness,True,3,0,13,"['o', 'i', 'n', 'e', 't', 'r', 'l', 's', 'a', 'c', 'p', 'm', 'b']"
semiarid,True,4,0,11,"['a', 'e', 'r', 't', 'n', 'o', 'i', 'l', 's', 'd', 'm']"
immanacle,True,4,0,11,"['i', 'e', 'n', 'a', 't', 'l', 'r', 'c', 's', 'o', 'm']"
dermaskeleton,False,6,0,16,"['e', 'r', 'a', 't', 'n', 'i', 'l', 'o', 'c', 'm', 's', 'p', 'h', 'd', 'v', 'u']"
formful,False,6,0,10,"['e', 'a', 'o', 'i', 'n', 'r', 't', 'm', 'l', 'p']"
microdentous,True,3,0,14,"['e', 'a', 'r', 'o', 'n', 't', 'l', 's', 'u', 'p', 'c', 'i', 'm', 'd']"
exallotriote,False,6,0,13,"['e', 'a', 'r', 'i', 'n', 't', 's', 'c', 'l', 'o', 'm', 'd', 'p']"
anamnestic,False,6,0,13,"['i', 'e', 'n', 'a', 't', 's', 'o', 'l', 'c', 'r', 'u', 'b', 'p']"
anopluriform,False,6,0,13,"['e', 'i', 'a', 't', 'n', 's', 'o', 'r', 'c', 'l', 'p', 'y', 'd']"
unpricked,False,6,0,13,"['i', 'e', 'n', 't', 'r', 'a', 'l', 'o', 's', 'c', 'd', 'u', 'h']"
gazzetta,False,6,0,9,"['a', 'i', 'r', 'e', 't', 'l', 'n', 'c', 's']"
carangidae,True,4,0,12,"['i', 'a', 't', 'n', 'r', 'l', 'c', 'e', 's', 'o', 'd', 'g']"
beegerite,False,6,0,10,"['i', 'e', 'r', 't', 'n', 'l', 's', 'd', 'm', 'c']"
unenwoven,False,6,0,9,"['i', 'e', 'r', 'n', 'a', 't', 'o', 'l', 'c']"
keerogue,False,6,0,8,"['a', 'e', 't', 'r', 'n', 'l', 'i', 's']"
hydrometallurgical,True,3,0,17,"['e', 'o', 'i', 'n', 'r', 't', 'a', 'l', 'c', 'p', 's', 'm', 'u', 'h', 'd', 'y', 'g']"
subtrigonal,False,6,0,15,"['e', 'a', 'r', 'i', 't', 'n', 's', 'o', 'c', 'l', 'p', 'h', 'm', 'u', 'd']"
jailbird,False,6,0,10,"['a', 'e', 'r', 't', 'n', 'i', 'o', 'l', 'm', 's']"
myodynamiometer,False,6,0,14,"['a', 'e', 'r', 't', 'n', 'i', 'l', 'o', 'c', 's', 'p', 'm', 'u', 'h']"
regulus,False,6,0,11,"['e', 'r', 'a', 'n', 'l', 'i', 's', 'o', 'u', 't', 'd']"
memorableness,True,5,0,14,"['e', 'r', 'a', 't', 'n', 'l', 's', 'o', 'c', 'p', 'i', 'd', 'm', 'b']"
selvagee,False,6,0,9,"['a', 'e', 'r', 't', 'n', 'l', 'i', 'c', 'm']"
ninnyish,False,6,0,9,"['a', 'e', 'i', 'n', 't', 's', 'r', 'l', 'd']"
proirrigation,False,6,0,13,"['e', 'i', 't', 'n', 'a', 'o', 'c', 'r', 's', 'p', 'l', 'm', 'd']"
proletarianism,True,2,0,13,"['o', 'i', 'n', 'a', 't', 'r', 's', 'e', 'p', 'l', 'y', 'c', 'm']"
elicitor,True,3,0,10,"['a', 'e', 'o', 'n', 'r', 'i', 't', 'l', 's', 'c']"
hippoid,False,6,0,7,"['e', 'a', 'o', 'r', 'n', 't', 'l']"
lecturer,False,6,0,11,"['a', 'e', 'r', 't', 'n', 'i', 's', 'o', 'l', 'c', 'h']"
automacy,False,6,0,8,"['a', 't', 'e', 'i', 'n', 'r', 'l', 's']"
brushland,False,6,0,11,"['i', 'e', 'a', 'n', 't', 'r', 'o', 'c', 's', 'u', 'p']"
chilean,True,3,0,10,"['e', 'a', 'r', 't', 'n', 'l', 'o', 'i', 'c', 'h']"
sekani,False,6,0,11,"['e', 'r', 't', 'n', 'i', 'a', 'l', 's', 'c', 'u', 'm']"
coyoting,False,6,0,11,"['a', 'e', 'i', 't', 'n', 'o', 'r', 'c', 'l', 's', 'd']"
wilsomeness,False,6,0,11,"['e', 'r', 'n', 'a', 't', 's', 'i', 'l', 'h', 'c', 'p']"
zygophyllaceous,False,6,0,15,"['a', 'i', 'e', 'r', 't', 'n', 'l', 's', 'o', 'c', 'u', 'p', 'h', 'm', 'b']"
bar,False,6,0,8,"['a', 't', 'n', 'l', 'r', 'i', 'c', 'd']"
astray,False,6,0,10,"['e', 'a', 't', 'i', 'n', 'r', 'l', 's', 'c', 'd']"
jisheng,False,6,0,8,"['e', 'a', 't', 'r', 'n', 'o', 'l', 'c']"
peripateticate,True,5,0,12,"['o', 'e', 'r', 't', 'i', 'n', 's', 'a', 'c', 'l', 'm', 'p']"
dulcification,False,6,0,15,"['e', 'i', 't', 'n', 'a', 'o', 'c', 's', 'r', 'l', 'd', 'u', 'm', 'p', 'h']"
undetractingly,True,2,0,14,"['o', 'e', 'a', 'i', 'n', 't', 'r', 's', 'l', 'c', 'u', 'd', 'y', 'g']"
umbrosity,False,6,0,12,"['i', 'e', 'a', 'n', 't', 'r', 'o', 'l', 's', 'u', 'h', 'p']"
measly,False,6,0,11,"['e', 'r', 't', 'n', 'l', 'a', 'i', 'd', 'y', 's', 'v']"
simulant,True,3,0,11,"['a', 'e', 'r', 't', 'n', 'l', 'o', 'i', 's', 'm', 'u']"
annueler,False,6,0,11,"['a', 'e', 'r', 't', 'n', 'l', 'd', 'i', 'g', 'c', 's']"
sparch,False,6,0,9,"['e', 'a', 'n', 'i', 't', 'l', 'r', 's', 'o']"
imperformable,False,6,0,15,"['e', 'a', 'r', 'i', 't', 'n', 'l', 'o', 'c', 's', 'm', 'p', 'b', 'h', 'd']"
opianic,False,6,0,10,"['e', 'a', 'i', 't', 'n', 's', 'r', 'c', 'l', 'm']"
eumeromorphic,False,6,0,12,"['e', 'r', 'a', 'o', 'n', 't', 'i', 'l', 's', 'c', 'm', 'd']"
releasable,True,5,0,11,"['i', 'e', 'r', 'n', 't', 'l', 'a', 'c', 'b', 'm', 's']"
grammarless,False,6,0,11,"['e', 'a', 'r', 't', 'n', 'l', 's', 'c', 'i', 'p', 'o']"
altruism,False,6,0,13,"['a', 'e', 'o', 'i', 'n', 't', 'r', 's', 'l', 'm', 'd', 'h', 'y']"
tamanowus,False,6,0,13,"['i', 'e', 'a', 'n', 't', 'r', 'l', 'c', 's', 'o', 'u', 'm', 'p']"
underlife,False,6,0,13,"['i', 'e', 't', 'n', 'r', 'a', 'l', 'o', 's', 'c', 'd', 'u', 'v']"
chiromys,False,6,0,10,"['a', 'e', 'i', 't', 'r', 'o', 'l', 'n', 's', 'u']"
visualizer,False,6,0,12,"['i', 't', 'a', 'n', 'r', 'e', 'l', 'c', 's', 'm', 'd', 'p']"
taxidea,False,6,0,11,"['e', 'r', 'a', 't', 'n', 'l', 's', 'c', 'i', 'd', 'm']"
strawwork,False,6,0,11,"['i', 'e', 'a', 'r', 't', 'o', 'n', 's', 'l', 'c', 'm']"
nonblameless,False,6,0,12,"['e', 'r', 'n', 'a', 't', 'l', 'i', 'o', 's', 'c', 'g', 'd']"
umber,False,6,0,8,"['a', 'e', 'r', 't', 'l', 'i', 'o', 'h']"
oasal,False,6,0,8,"['a', 'r', 't', 'l', 'n', 'c', 'm', 'i']"
rebenediction,False,6,0,14,"['e', 'r', 'n', 'i', 't', 's', 'a', 'l', 'o', 'c', 'd', 'm', 'p', 'h']"
erigeron,False,6,0,11,"['a', 'e', 'r', 'i', 'n', 'o', 't', 'c', 's', 'l', 'd']"
usableness,True,3,0,10,"['i', 'e', 'n', 'r', 't', 's', 'a', 'l', 'u', 'b']"
almoravides,False,6,0,15,"['e', 'a', 't', 'r', 'n', 'l', 'i', 's', 'o', 'c', 'd', 'm', 'p', 'b', 'h']"
blaugas,False,6,0,8,"['e', 'a', 'r', 't', 'l', 'n', 'c', 'i']"
prehydration,True,5,0,16,"['e', 'i', 'a', 't', 'n', 'r', 'o', 'p', 's', 'c', 'd', 'l', 'm', 'u', 'h', 'y']"
misalter,True,4,0,12,"['a', 'e', 'r', 'i', 't', 'n', 'l', 'c', 's', 'p', 'd', 'm']"
obvolve,False,6,0,9,"['e', 'a', 'i', 'o', 'n', 'r', 'l', 't', 'c']"
tithymalopsis,True,5,0,15,"['e', 'i', 't', 'o', 'n', 'r', 'l', 'a', 's', 'u', 'c', 'm', 'p', 'h', 'y']"
parametrical,True,1,0,10,"['e', 'a', 't', 'r', 'n', 'l', 'i', 'c', 'm', 'p']"
istiophorid,False,6,0,11,"['e', 'a', 'i', 'n', 't', 's', 'c', 'o', 'r', 'l', 'm']"
metastyle,False,6,0,11,"['i', 'e', 'r', 't', 'a', 'n', 'l', 's', 'o', 'h', 'p']"
ipsilateral,True,5,0,13,"['e', 'r', 'a', 't', 'n', 'l', 'o', 'i', 's', 'c', 'u', 'd', 'p']"
tracheate,True,3,0,9,"['i', 'e', 'r', 'a', 't', 'n', 'l', 'c', 'h']"
lakemanship,False,6,0,15,"['e', 'a', 'r', 't', 'n', 'l', 'i', 's', 'c', 'd', 'm', 'p', 'h', 'b', 'g']"
haemoconcentration,True,3,0,13,"['e', 'r', 'a', 't', 'n', 'i', 'o', 'c', 'l', 's', 'p', 'm', 'h']"
nonpromulgation,False,6,0,16,"['a', 'e', 'i', 't', 'n', 'o', 'r', 'c', 'l', 'u', 'p', 'm', 'y', 'h', 's', 'd']"
ruling,True,5,0,11,"['e', 'a', 'o', 'i', 'n', 't', 'r', 's', 'l', 'u', 'g']"
saltimbankery,False,6,0,15,"['e', 'a', 'r', 't', 'n', 'i', 's', 'l', 'c', 'o', 'd', 'm', 'p', 'g', 'h']"
structural,True,4,0,11,"['i', 'e', 'a', 't', 'r', 'o', 'n', 's', 'l', 'u', 'c']"
accendibility,False,6,0,15,"['e', 'i', 'n', 't', 'r', 's', 'l', 'c', 'a', 'o', 'd', 'h', 'm', 'y', 'p']"
niphablepsia,True,5,0,14,"['e', 'a', 'r', 't', 'n', 'l', 'i', 's', 'c', 'o', 'd', 'p', 'h', 'b']"
eagerness,False,6,0,11,"['i', 'e', 'r', 'n', 't', 's', 'l', 'd', 'a', 'c', 'm']"
railbird,False,6,0,10,"['a', 'e', 'r', 'o', 't', 'i', 'n', 's', 'l', 'y']"
pewless,False,6,0,9,"['e', 'r', 'n', 't', 's', 'l', 'a', 'd', 'c']"
zati,False,6,0,9,"['a', 't', 'i', 'r', 'l', 'p', 'm', 'n', 'h']"
tibet,False,6,0,9,"['a', 'e', 'r', 't', 'i', 'n', 'l', 'c', 'd']"
channelize,False,6,0,13,"['i', 'e', 't', 'n', 'r', 'a', 'l', 'c', 's', 'o', 'h', 'd', 'm']"
amorphotae,True,4,0,12,"['i', 'e', 'a', 't', 'n', 'r', 'o', 'l', 'c', 'm', 'h', 'p']"
dynagraph,False,6,0,9,"['i', 'e', 'a', 'r', 't', 'n', 'l', 'o', 'u']"
runefolk,False,6,0,12,"['a', 'e', 'r', 'i', 't', 'n', 'o', 'l', 's', 'd', 'u', 'c']"
oatbin,False,6,0,11,"['e', 'a', 't', 'i', 'r', 'n', 'h', 'l', 'o', 'm', 'u']"
dogwatch,False,6,0,9,"['a', 'e', 'r', 'n', 't', 'o', 'i', 's', 'l']"
lymphoprotease,True,3,0,14,"['o', 'i', 'e', 'r', 'n', 't', 'l', 'a', 'c', 's', 'p', 'h', 'y', 'm']"
patchword,False,6,0,12,"['i', 'e', 'a', 's', 't', 'r', 'o', 'c', 'l', 'n', 'h', 'm']"
proscenium,True,4,0,14,"['i', 'e', 'n', 'a', 't', 's', 'c', 'o', 'r', 'p', 'l', 'd', 'm', 'u']"
northupite,False,6,0,13,"['i', 'e', 't', 'a', 'r', 'o', 'l', 'n', 'h', 's', 'd', 'm', 'c']"
vaginoabdominal,False,6,0,12,"['a', 't', 'i', 'n', 'r', 'l', 'c', 'e', 's', 'm', 'o', 'p']"
unstock,False,6,0,11,"['e', 'a', 'o', 'r', 'n', 'l', 'i', 's', 't', 'u', 'p']"
myriameter,False,6,0,11,"['i', 'a', 'e', 'n', 'r', 't', 'l', 'c', 'p', 'o', 's']"
gelatiniferous,False,6,0,16,"['o', 'e', 'r', 'n', 't', 'i', 's', 'l', 'a', 'c', 'u', 'd', 'p', 'm', 'h', 'v']"
sublong,False,6,0,12,"['e', 'a', 'o', 'r', 'n', 'l', 'i', 't', 'g', 'b', 's', 'p']"
capability,False,6,0,11,"['i', 'a', 't', 'e', 'r', 'l', 'n', 'c', 's', 'm', 'd']"
schorlaceous,True,3,0,12,"['e', 'a', 'r', 'i', 'n', 't', 'l', 's', 'o', 'c', 'u', 'h']"
dilation,True,4,0,11,"['a', 'e', 'r', 'i', 'n', 't', 'c', 's', 'o', 'l', 'd']"
hayz,False,6,0,7,"['a', 't', 'n', 'l', 'r', 'i', 'v']"
magnanimity,False,6,0,10,"['e', 'a', 'i', 't', 'r', 'n', 'l', 'c', 's', 'o']"
neuropteron,False,6,0,12,"['e', 'r', 'a', 'o', 'n', 't', 's', 'i', 'l', 'c', 'p', 'd']"
isoemodin,True,5,0,12,"['i', 'e', 'n', 't', 'r', 'l', 's', 'a', 'd', 'c', 'o', 'm']"
percurrent,True,4,0,11,"['i', 'e', 'r', 'a', 't', 'n', 'o', 'p', 'u', 's', 'c']"
teca,False,6,0,9,"['a', 'o', 'e', 'r', 'n', 't', 'l', 'u', 'i']"
benzalacetone,False,6,0,13,"['e', 'r', 't', 'i', 'n', 'o', 'l', 'a', 'c', 'd', 's', 'p', 'm']"
cadet,False,6,0,9,"['a', 't', 'n', 'e', 'r', 'l', 'i', 'm', 'p']"
taintproof,False,6,0,13,"['i', 'e', 'a', 'n', 't', 'o', 'r', 'u', 'p', 's', 'l', 'm', 'c']"
illegitimatize,False,6,0,11,"['o', 'e', 'a', 't', 'r', 'i', 'n', 's', 'l', 'c', 'd']"
antinomy,True,5,0,12,"['a', 'e', 'o', 'n', 'i', 't', 'r', 'l', 's', 'u', 'm', 'y']"
orchidalgia,False,6,0,14,"['e', 'a', 'i', 't', 'n', 'r', 'l', 'o', 'c', 's', 'h', 'd', 'y', 'm']"
reassessment,True,4,0,11,"['e', 'r', 'n', 't', 'l', 's', 'i', 'a', 'h', 'c', 'm']"
palearctic,True,3,0,11,"['i', 'e', 'a', 't', 'n', 'l', 's', 'c', 'r', 'm', 'p']"
sketchily,False,6,0,14,"['i', 'e', 'n', 't', 'r', 'o', 'l', 'a', 'h', 'c', 's', 'y', 'm', 'p']"
communicableness,True,3,0,14,"['i', 'a', 'e', 'r', 'n', 't', 'l', 's', 'o', 'c', 'u', 'p', 'b', 'm']"
realest,True,1,0,7,"['e', 'r', 'n', 't', 's', 'l', 'a']"
sialozemia,False,6,0,13,"['i', 't', 'a', 'r', 'l', 'e', 'n', 's', 'd', 'o', 'm', 'p', 'c']"
alfilerillo,False,6,0,12,"['e', 'a', 'r', 't', 'n', 'i', 'l', 'y', 'o', 's', 'd', 'm']"
rachialgia,False,6,0,10,"['i', 'n', 'r', 'a', 't', 'l', 'e', 's', 'o', 'd']"
popadam,False,6,0,7,"['e', 'a', 'n', 'r', 'l', 't', 'i']"
overfed,False,6,0,8,"['e', 'r', 't', 'a', 'n', 'l', 's', 'i']"
subcontinent,True,5,0,14,"['e', 'o', 'n', 'i', 't', 'r', 'c', 'a', 's', 'u', 'l', 'm', 'p', 'b']"
chili,False,6,0,8,"['a', 'e', 'i', 't', 'n', 'l', 'r', 's']"
cloddily,False,6,0,10,"['a', 'e', 'i', 't', 'n', 'r', 'o', 'c', 'l', 's']"
unchristianized,False,6,0,17,"['a', 'i', 't', 'n', 's', 'e', 'r', 'o', 'c', 'l', 'd', 'u', 'h', 'm', 'v', 'p', 'g']"
cumbu,False,6,0,6,"['a', 'e', 'i', 'o', 's', 'r']"
grandniece,False,6,0,13,"['i', 'a', 't', 'e', 'r', 'n', 'o', 's', 'l', 'd', 'p', 'c', 'u']"
unilabiate,False,6,0,13,"['i', 'a', 't', 'e', 'n', 'r', 'l', 'o', 'u', 's', 'c', 'd', 'm']"
unclamp,False,6,0,9,"['e', 'a', 't', 'r', 'n', 'l', 's', 'i', 'o']"
printerdom,True,4,0,13,"['i', 'e', 'n', 't', 'r', 'a', 'o', 'c', 'p', 'l', 'm', 'h', 'd']"
seton,True,4,0,9,"['a', 'e', 'r', 't', 'i', 'l', 's', 'o', 'n']"
